,media_1,media_2,media_3,Cpmedia_1,Cpmedia_2,Cpmedia_3
CDR20291_2887,543.0480327,500.5571553,545.2129426,376.195557,534.420115,484.706292
CDR20291_2888,340.03796,385.8314673,562.5802126,436.8351084,483.1646179,440.6807294
CDR20291_2889,1130.329754,941.6779904,878.0084414,1057.267702,1253.90471,1051.263054
CDR20291_2890,279.9309123,230.1367066,218.1657773,197.2312028,141.8894487,156.9255331
CDR20291_2891,127.6389646,78.91110298,88.20060215,57.62670795,56.1068495,60.55543726
CDR20291_2892,36.88135358,28.98662579,32.86667713,10.17852778,20.79957291,14.01746245
CDR20291_2893,13.27728626,14.93585581,18.28243845,10.21951624,7.626510475,9.344976267
CDR20291_2894,88.36771044,95.8223108,131.6474713,49.8679641,57.58882574,51.39736168
CDR20291_2895,32.45558825,59.10725841,90.99508395,16.35395873,14.97569238,36.23515097
CDR20291_2896,1458.634796,1228.51691,1087.273368,1001.813332,982.4907402,950.0574858
CDR20291_2897,220.5799729,158.5232895,174.1906408,168.8132577,244.6056639,222.5549841
CDR20291_2898,259.5892806,263.4933972,289.404792,410.0983134,746.1725617,522.5138615
CDR20291_2899,66.23890874,124.0090844,173.8012924,165.5276022,203.3158249,202.3010924
CDR20291_2900,4677.174371,4133.372013,3667.534953,2927.693884,2927.403706,3079.067971
CDR20291_2901,2778.485508,2441.181759,2449.633156,2042.948329,2575.623495,1985.424796
CDR20291_2902,2761.273354,2415.858096,2623.939971,2197.150532,2648.874909,1846.036035
CDR20291_2903,2839.836194,2663.415878,3123.110718,2566.200182,2926.233137,2078.901949
CDR20291_2904,417.6909283,343.429462,372.8754491,284.2082257,325.1485095,379.1247943
CDR20291_2905,634.48753,607.125938,543.1899586,572.3623641,827.1544897,817.6405859
CDR20291_2906,714.5751829,1033.365566,973.124107,693.7110236,406.8584094,590.5183169
CDR20291_2907,8949.448095,8272.169316,7570.044155,4436.877481,5174.292874,3929.89486
CDR20291_2908,871.2554709,804.2649287,784.5045476,875.425137,824.5933407,841.6910695
CDR20291_2909,3284.508992,3278.931392,3337.84096,3474.785001,3297.278427,3396.193631
CDR20291_2910,381.4983481,319.3498583,330.0637752,349.0488142,395.0068879,360.7998679
CDR20291_2911,965.5097381,951.0260177,965.7071842,1132.962975,1167.749409,1257.076733
CDR20291_2912,904.5077162,942.2355795,935.810107,1247.160132,1172.74042,1265.808987
CDR20291_2913,19.76840133,26.22072189,52.46989508,12.97933173,11.4397665,12.8493422
CDR20291_2914,42.78236703,63.39130223,149.9437938,52.6004523,33.14932526,61.53667552
CDR20291_2915,8.851523566,18.94640994,45.97719988,25.61709541,23.94550572,26.86680759
CDR20291_2916,222.8359978,168.8091155,224.6357912,257.6737924,251.7918192,230.6105972
CDR20291_2917,46.55900752,39.88425984,78.9141059,38.84235316,33.79931259,30.41789473
CDR20291_2918,169.3591355,154.0052476,203.3591366,133.2636035,135.0247625,91.97794119
CDR20291_2919,14.75253934,18.44854713,23.53776937,9.700343933,12.02475338,5.840609783
CDR20291_2920,56.05965653,61.51359552,65.66384839,28.37691795,41.59914582,35.79125682
CDR20291_2921,7.376269668,17.95068508,16.97555456,10.35614094,12.24574974,5.256549145
CDR20291_2922,212.3707992,212.2669573,198.5345109,97.50892704,84.84672093,85.59997677
CDR20291_2923,444.6711511,497.2079314,519.3830059,593.1914527,503.5083872,485.2377561
CDR20291_2924,1613.399502,1685.611095,1697.358978,1164.71721,1438.830568,1338.469918
CDR20291_2925,1013.643761,1137.055532,1109.664625,728.7069802,833.8418664,712.4994054
CDR20291_2926,734.7354122,804.2961478,803.8107157,478.6913744,430.6031312,437.5436078
CDR20291_2927,37385.18366,38325.7924,36651.35715,20247.63801,10925.86589,15576.83493
CDR20291_2928,68733.93809,71458.25185,68883.84243,37020.76277,18177.86319,26576.08551
CDR20291_2929,2125.506565,1962.312371,1778.101543,2030.499561,1618.915533,1813.473565
CDR20291_2930,137360.7218,128822.851,124525.873,148260.6278,92643.04164,126658.116
CDR20291_2931,1394.506554,1314.892372,1199.759898,1379.116866,2121.003079,1739.184171
CDR20291_2932,73.76270717,69.50536326,125.2305204,75.18448113,204.1787621,150.2672391
CDR20291_2933,96.48160487,97.20753885,177.3744007,76.16819486,97.75800917,85.03830877
CDR20291_2934,188.9505621,267.9243696,341.6977647,334.8392869,164.1736748,287.6849621
CDR20291_2935,117.9865829,178.8845526,191.5977754,203.9115521,149.3409497,214.5034884
CDR20291_2936,50.07011972,43.54908494,36.8707383,45.93316532,38.34921124,36.55923558
CDR20291_2937,11406.11608,10951.04557,12285.23641,11082.74012,4871.637262,8226.850435
CDR20291_2938,8069.4269,8209.450824,8828.44723,5980.614452,2254.745678,4296.139129
CDR20291_2939,27.35121468,38.76407945,84.36338044,26.91503693,41.24815543,17.89562841
CDR20291_2940,72.19892243,75.36913865,96.82045708,95.75128876,101.8859282,107.1348989
CDR20291_2941,776.2949004,779.4418041,781.0212546,1458.42148,1027.681146,1268.199502
CDR20291_2942,218.7686953,225.1033317,266.3750226,390.7218158,261.0515655,344.5348237
CDR20291_2943,106.1887633,98.86705819,128.1282687,82.48022139,68.07961626,73.91875742
CDR20291_2944,466.6942881,425.2050733,413.1612095,629.1246152,705.1019206,722.6992065
CDR20291_2945,1396.019134,1310.841011,1333.464775,1845.102182,2049.404432,1888.799697
CDR20291_2946,33.48826435,37.33963707,69.11621938,37.25751377,32.82432867,18.68994865
CDR20291_2947,90.10850014,84.74715312,108.3877123,133.949,89.34001551,118.4871257
CDR20291_2948,237.1352625,212.0753305,247.9959242,264.9400249,319.8157103,288.4881001
CDR20291_2949,1,1,1,1,1,1
CDR20291_2950,3216.471076,3042.496736,2677.940145,3060.726672,2022.485999,2470.473731
CDR20291_2949_0,1,1,1,1,1,1
CDR20291_2951,126.3112474,113.8305743,144.5048796,120.4320441,94.33907172,93.9637444
CDR20291_2952,72.90704886,76.00692692,135.2650771,55.82478946,43.05512286,54.22422789
CDR20291_2953,24.93178895,27.64515969,45.43498193,10.92996215,12.12875195,15.18558519
CDR20291_2954,834.7873914,816.6377788,782.9731366,823.2832135,637.0907144,673.865801
CDR20291_2955,653.1723907,642.7380179,668.140175,680.1730339,502.9666734,542.8147072
CDR20291_2956,178.2510791,188.6316563,200.063476,188.0418149,148.1078707,216.6082677
CDR20291_2957,19.68171865,13.91247317,34.04049238,10.95728754,67.6113524,38.24431758
CDR20291_2958,221.8192098,227.3845624,264.2026268,128.1959612,76.90360907,130.1969101
CDR20291_2959,403.3786732,429.6079855,440.9526697,230.0799728,170.6591551,186.6191725
CDR20291_2960,170.4303782,195.1556472,201.0398375,168.5263766,174.1703818,218.4855868
CDR20291_2961,2045.800855,1748.53505,1668.560173,1243.768268,1060.433179,1028.410835
CDR20291_2962,58.06598997,90.63390876,152.8912465,78.35417805,75.9119444,56.08153762
CDR20291_2963,45.11327133,47.71175998,83.82116105,20.49367767,27.48794215,34.21428752
CDR20291_2964,1069.47052,913.4607946,831.6542154,821.5456887,517.2172207,640.9015728
CDR20291_2965,800.8154512,644.6400445,628.2530675,601.951733,489.7300796,504.7034016
CDR20291_2966,181.337011,160.2008509,150.1030831,229.4404105,225.5613387,210.0283546
CDR20291_2967,192.0446549,182.2313042,188.8490217,323.8479946,269.302535,348.988092
CDR20291_2968,829.5349753,897.3437865,947.7534547,704.5073755,467.1065936,606.3012556
CDR20291_2969,1142.105335,1158.689262,1096.025767,874.693947,656.3397501,877.998704
CDR20291_2970,260.7578726,238.408787,241.583816,205.6297222,153.6480876,207.0540196
CDR20291_2971,71.66784156,91.52360664,117.0076138,48.0949129,63.12669869,52.02814985
CDR20291_2972,25.07931433,25.23882777,54.4441298,11.83168382,3.873920641,5.840609783
CDR20291_2973,184.2297192,225.7388626,267.8827735,122.7161486,79.2333722,95.78600643
CDR20291_2974,125.6621449,140.1896081,135.5402944,65.82571127,35.68427361,54.90174121
CDR20291_2975,187.0031809,215.4911783,187.2038117,226.543926,213.0730029,201.1110162
CDR20291_2976,54.64340575,58.51951875,63.31988368,67.58049441,38.9341979,48.53785672
CDR20291_2977,62.69830777,64.11695471,89.41841077,64.2717567,58.39481218,54.81996113
CDR20291_2978,154.4295899,199.0756144,246.9103667,146.6937912,206.0847584,195.9875227
CDR20291_2979,79.64833509,56.49348516,96.78469362,53.83007387,84.60879308,108.8689698
CDR20291_2980,6835.556117,6148.258039,5863.380634,3748.916559,3523.061637,4264.051065
CDR20291_2981,1333.983401,1408.446453,1225.745713,1078.426397,1219.383319,1486.317897
CDR20291_2982,440.1275895,564.6033975,449.380278,359.0310979,446.7233948,516.5828722
CDR20291_2983,6343.555641,7135.090434,5810.743271,6504.660299,5769.325716,7802.047141
CDR20291_2984,278.7675841,229.9371237,227.9243103,184.8304188,158.5577516,133.6512944
CDR20291_2985,1015.070348,979.0671492,925.4998846,704.4399896,714.5722111,673.0006089
CDR20291_2986,1177.813174,1322.291922,1321.013963,828.4443622,600.7275422,713.2480068
CDR20291_2987,69.07138752,76.20612222,92.78257623,75.01036203,44.85124104,51.06120573
CDR20291_2988,200.2656947,211.7843832,255.8252757,186.8461077,93.27308952,113.35459
CDR20291_2989,128.8339492,178.2395889,174.9034213,123.8380286,85.50850394,88.84834513
CDR20291_2990,4808.945964,4409.792326,4163.21399,4842.230363,4279.581479,4446.572521
CDR20291_2991,3707.361289,3608.549926,3413.036198,3339.221317,2776.664204,3027.23089
CDR20291_2992,318.6211002,321.9493663,278.0554877,291.6879545,202.8675634,252.0340245
CDR20291_2993,459.3092411,419.2706409,352.5761313,342.370479,193.2978794,298.3440097
CDR20291_2994,1902.703438,1964.446279,2181.600166,1577.750101,906.2517087,999.1164306
CDR20291_2995,648.6100195,685.4729854,814.7711009,663.8801474,254.2843741,457.6443312
CDR20291_2996,559.9475939,588.0577373,617.2653508,562.7307538,227.8853387,390.3163265
CDR20291_2997,429.5651071,392.926865,420.7303259,363.0461139,158.5333329,266.2240322
CDR20291_2998,503.9720798,475.4665375,455.2455169,467.7649652,196.6210128,342.8629015
CDR20291_2999,173.9914376,133.2463681,149.3952015,115.8829897,79.53508466,88.23994582
CDR20291_3000,151.6855977,133.7173631,179.7977305,106.7037671,135.6142903,117.8757059
CDR20291_3001,41.42512082,54.64033789,70.53801145,35.98049177,24.64749289,29.76374998
CDR20291_3002,9.913706859,14.52097077,16.68359164,13.34821755,8.449826975,11.68121957
CDR20291_3003,7.022209315,12.66527941,5.352652521,7.324214281,9.294810164,1.168121936
CDR20291_3004,341.8162087,320.083833,308.4239524,356.0344418,304.2410473,332.5409042
CDR20291_3005,357.6887665,328.1732871,326.5320969,429.6842243,301.2543994,376.1720894
CDR20291_3006,821.4523039,841.201726,898.4011723,908.1727886,718.7339379,739.1718473
CDR20291_3007,1487.396946,1447.35088,1381.064515,1402.175289,1217.092413,1199.37243
CDR20291_3008,235.5788155,237.901408,224.691603,222.0802058,330.6616679,285.5356358
CDR20291_3009,96.62250829,87.27577151,86.59876227,95.07699493,132.6723112,111.013437
CDR20291_3010,1931.842817,1644.25575,1649.635992,1481.260844,1370.072953,1278.798286
CDR20291_3011,3319.759468,3760.683034,4395.860839,3984.328819,3041.640644,3103.230188
CDR20291_3012,1899.008964,1727.212651,1587.001746,2878.868149,2775.384615,2983.789407
CDR20291_3013,88.54473993,96.05483301,92.41857886,110.3667661,92.11611107,97.88860341
CDR20291_3014,151.0364866,142.046217,130.7624951,153.2517778,188.3296708,169.0596549
CDR20291_3015,375.952087,417.8209435,417.4272576,457.9416581,424.7947129,445.4186019
CDR20291_3016,278.086905,191.1120585,181.3189121,226.6218254,215.0053874,260.0863726
CDR20291_3017,220.9992403,155.6494857,206.9182378,184.1834472,147.1829759,149.4962618
CDR20291_3018,2543.167906,2667.321477,2365.297603,4130.706957,4227.057436,4170.038534
CDR20291_3019,93.41308196,77.01646495,91.94052505,87.89056524,71.61552661,70.52231847
CDR20291_3020,139.0122875,145.1193411,153.0812737,202.6417176,173.7910528,213.6462227
CDR20291_3021,1357.817623,1227.796715,1154.512438,2498.495666,2928.804134,2992.457412
CDR20291_3022,133.6062234,155.4626927,130.2919373,107.0179509,160.2939762,102.1814639
CDR20291_3023,711.5375086,608.7318322,566.626985,562.9293269,809.3057301,706.0110727
CDR20291_3024,4267.513495,3916.325603,2979.60423,3607.925917,3598.135994,3590.300789
CDR20291_3025,485.5651265,405.3223726,429.0306775,735.1776001,1163.322189,1016.341833
CDR20291_3026,108618.4006,106584.2692,106163.9184,115877.8262,143840.4586,119697.0441
CDR20291_3027,73621.16709,73888.74479,78870.81882,95588.27199,116975.7538,105234.4104
CDR20291_3028,24021.55626,24620.21944,27177.17728,31911.41587,38711.16218,34893.79763
CDR20291_3029,32527.89854,33314.1162,37325.65611,45865.88955,55441.8201,50024.00687
CDR20291_3030,103370.8582,94709.13733,116996.918,148190.6604,191535.5947,166692.5382
CDR20291_3031,56433.96128,51477.30837,71813.12882,94758.71407,101631.9157,102754.3539
CDR20291_3032,1109.15402,1408.258047,1289.74577,694.4586575,547.570153,682.8140811
CDR20291_3033,161.0092094,195.0892807,311.8330432,99.29189134,141.7425894,124.7026229
CDR20291_3034,134.2776143,132.4416427,214.8442864,65.85985817,52.07043666,72.34178544
CDR20291_3035,508.844488,485.5260861,457.07275,119.983682,113.1886901,107.7022814
CDR20291_3036,506.0415373,487.5329781,506.8025594,145.3685127,145.0331317,148.2960129
CDR20291_3037,459.5060352,446.335578,497.5552757,211.6642193,145.0510572,169.5481227
CDR20291_3038,783.6844169,815.649205,837.6414358,574.6628593,496.6562994,509.2195507
CDR20291_3039,622.9873246,653.3236249,633.3025157,577.5912193,513.3009072,627.3551137
CDR20291_3040,397.4586594,471.255289,535.0604192,511.2527897,391.4295873,423.7236957
CDR20291_3041,314.8816772,388.2300553,404.3792053,502.4596726,505.8342799,494.0478611
CDR20291_3042,765.9357142,847.810486,903.652951,1109.612323,941.1566103,1022.550231
CDR20291_3043,518.0799711,492.8394729,529.1162809,589.1299141,457.6034123,477.6503131
CDR20291_3044,187.9768774,234.6047316,242.2695032,324.112758,278.8406335,293.9421623
CDR20291_3045,419.0698732,390.8675483,407.6652007,210.6661925,148.8706456,145.0630523
CDR20291_3046,277.423848,330.6403533,312.7671102,167.4145839,90.97435422,119.9294033
CDR20291_3047,850.0860056,800.4131171,837.1532861,350.1608546,159.427136,242.2606703
CDR20291_3048,2872.663914,2656.192518,2668.164685,3416.906369,3239.521461,3461.98318
CDR20291_3049,70.60564852,64.65289201,69.66562211,55.89310045,82.08987015,67.75107816
CDR20291_3050,334.6172477,250.3415588,285.7900741,208.8857983,253.1178605,271.2856639
CDR20291_3051,339.3955879,281.9497005,243.1205444,241.9765782,224.6244249,251.9551264
CDR20291_3052,295.7335271,291.6758238,222.8737197,220.1112387,240.4037516,258.4536022
CDR20291_3053,32.33756178,49.3436318,74.97884516,60.31974397,53.79290514,30.62815801
CDR20291_3054,387.4327229,359.9004261,319.2681882,358.6314003,271.7631433,301.9127764
CDR20291_3055,744.6852644,727.0793442,742.0712995,684.7055992,457.1386531,571.0724592
CDR20291_3056,380.1705586,376.2568403,340.7904271,256.8030452,184.1077311,198.1125549
CDR20291_3057,237.8512835,274.1327721,251.4632216,219.7238552,179.3631363,195.5903659
CDR20291_3058,243.5053568,261.4006648,245.8744474,170.5182093,156.3170136,175.6855225
CDR20291_3059,82.26016155,70.46129084,96.79265035,48.26945391,78.90840099,66.95674082
CDR20291_3060,42.44304917,26.68401033,53.96624492,26.62811687,54.40540196,29.48340002
CDR20291_3061,27.63150618,23.55853627,56.31467434,19.34603488,25.17398141,19.88143519
CDR20291_3062,505.7238474,497.4238942,574.5509406,712.1034342,868.5210469,789.1911678
CDR20291_3063,313.0291065,281.6086815,237.6702472,427.3777528,542.1867325,432.3155742
CDR20291_3064,1350.535643,1152.03194,856.077145,2022.386468,3475.714821,2651.288591
CDR20291_3065,1376.723382,1251.745887,1194.546252,2917.821677,2727.200398,3000.638903
CDR20291_3066,1022.288017,1045.132398,894.5764691,565.7610315,713.6913615,683.1587237
CDR20291_3067,207.8357897,283.9114061,227.2188319,154.6739039,176.9126009,178.6361558
CDR20291_3068,181.3381925,143.8544061,137.6813463,145.0269292,97.94177927,124.007838
CDR20291_3069,313.3786317,269.1120161,256.6577474,204.4112233,183.4585714,201.8528295
CDR20291_3070,371.3238058,267.9839894,243.6019717,247.0071512,198.9918729,257.5406761
CDR20291_3071,888.6583114,673.9071396,577.5307688,908.017316,1089.547969,1051.339204
CDR20291_3072,232.9573437,251.2587451,219.8120399,275.4972294,265.2654553,213.8273522
CDR20291_3073,281.7783581,220.8638509,193.1956767,92.6041087,54.58230441,59.01352373
CDR20291_3074,4235.689147,4301.122483,4596.630549,3626.53737,2563.375297,2402.065873
CDR20291_3075,8679.925833,7990.039943,10467.77355,7977.06324,6415.090932,4758.019602
CDR20291_3076,268.5552286,214.9656745,338.4124887,215.0196948,259.4486106,234.5355
CDR20291_3077,887.7292971,874.8888915,717.8541778,592.6362235,443.8240388,443.2085799
CDR20291_3078,2740.125014,3109.155376,2641.736762,2269.055214,2437.676558,2352.645118
CDR20291_3079,1154.312393,1320.290791,1209.536843,970.2548975,922.6738763,975.4762922
CDR20291_3080,106.4482926,131.0906882,127.9241644,76.17813167,56.79145622,57.26147785
CDR20291_3081,6673.334013,6115.585872,6394.305687,4191.854714,2910.551843,3154.004493
CDR20291_3082,6496.599258,7042.500277,6904.728633,4216.239193,3012.688925,3808.956245
CDR20291_3083,3097.116636,3031.594334,2954.784091,4727.1617,4256.709733,4919.762649
CDR20291_3084,19075.94622,17140.76644,17779.77566,20257.99819,17845.85621,18441.26497
CDR20291_3085,20471.71007,18403.81195,18257.88459,21545.60516,20438.7451,20937.76747
CDR20291_3086,19669.69545,17620.85124,17228.63759,20455.44071,20035.01542,19714.65714
CDR20291_3087,16098.60434,14655.10821,13617.73365,18228.72455,17992.87991,17510.41918
CDR20291_3088,990.5678588,992.4344461,968.6132984,867.0518744,1162.522561,1082.844225
CDR20291_3089,822.1831528,772.2911346,788.8832524,750.9489367,521.5945554,575.3077122
CDR20291_3090,339.225544,451.489617,511.4112191,413.586705,679.3037462,640.1011099
CDR20291_3091,2037.622387,1903.849867,1835.850673,964.8313668,601.076164,787.9722429
CDR20291_3092,4955.785398,4720.114037,7881.633775,6702.673761,1971.558769,3619.576016
CDR20291_3093,1536.654381,1406.972095,1450.70554,2400.567854,2795.708059,2828.94419
CDR20291_3094,1533.660033,1275.178063,937.4480932,1480.390431,1247.3071,1392.060792
CDR20291_3095,115.9974275,57.56783294,112.5516971,62.84293255,45.51259683,33.99234533
CDR20291_3096,1565.902857,753.8789087,653.4386588,1603.658237,4944.416293,4300.638047
CDR20291_3097,2691.575166,1049.942059,869.0817018,6945.260058,25704.10217,21956.99496
