,Gal.1,Gal.2,Glc.1,Glc.2,NAG.1,NAG.2,Fru.1,Fru.2
GXM22_RS08840,108.8189256,103.7503852,135.4695878,111.3798486,253.7256966,273.9925139,238.0397045,178.4482116
GXM22_RS15065,0,1.608533104,5.473518701,2.043666947,10.67657634,20.75700863,16.76335947,2.332656361
GXM22_RS08845,135.288394,163.26611,145.0482456,141.0130193,172.7093232,152.2180633,150.8702352,146.9573508
GXM22_RS08850,63.72279429,40.2133276,32.8411122,56.20084103,47.10254268,67.8062282,54.48091827,45.48679904
GXM22_RS08855,64.70314497,52.27732588,42.41976993,59.26634145,54.01091561,66.42242762,69.56794179,62.98172175
GXM22_RS08860,103.9171722,68.36265692,84.83953986,59.26634145,86.66867854,92.71463856,113.1526764,94.47258263
GXM22_RS08865,269.5964374,276.6676939,406.4087635,288.1570395,432.0873249,435.8971813,424.9511625,394.2189251
GXM22_RS08870,71.56559974,72.38398968,76.62926181,80.72484439,131.2590856,150.8342627,194.4549698,135.294069
GXM22_RS08875,101.9564709,87.66505416,116.3122724,94.00867955,128.1189161,145.2990604,174.3389385,178.4482116
GXM22_RS08880,328.4174782,306.4255563,350.3051968,294.2880403,291.4077307,369.4747537,336.9435253,309.0769679
GXM22_RS08885,649.9725017,608.0255133,506.3004798,536.4625735,545.1334273,643.4672676,517.1496396,509.6854149
GXM22_RS08890,113.720679,84.44798796,76.62926181,82.76851134,81.01637342,123.1582512,80.46412545,82.80930082
GXM22_RS08895,790.1626491,704.5374995,670.5060408,609.0127501,639.9665466,803.9881344,619.4061324,630.9835457
GXM22_RS08900,281.3606455,271.037828,216.2039887,235.0216989,200.3428149,314.1227306,226.3053528,208.7727443
GXM22_RS08905,199.991539,170.504509,150.5217643,137.9475189,123.0946449,152.2180633,160.9282509,149.2900071
GXM22_RS08910,121.5634845,94.90345313,90.31305856,71.52834313,77.24817,85.79563568,120.6961882,92.13992627
GXM22_RS08915,34.31227385,37.80052794,35.57787155,30.6550042,38.31006805,33.21121381,42.74656664,36.1561736
GXM22_RS08925,524.4876145,521.9689922,507.6688595,496.611068,493.0066134,409.6049703,323.5328377,335.902516
GXM22_RS08930,490.1753407,397.3076767,431.0395977,424.0608914,375.5642737,409.6049703,298.3877985,300.9126706
GXM22_RS08935,216.6575006,219.5647687,162.8371813,199.2575273,197.8306793,174.3588725,146.6793953,148.1236789
GXM22_RS08940,155.8757583,180.9599742,124.5225504,145.1003532,160.776679,152.2180633,129.0778679,125.9634435
GXM22_RS08945,285.2820483,316.0767549,354.4103359,324.9430445,361.1194939,254.6193059,221.276345,258.9248561
GXM22_RS08950,839.1801832,797.028153,755.3455807,729.5890999,850.9859378,797.0691315,572.4687258,594.8273721
GXM22_RS08955,6148.759473,6451.022013,5749.931395,6113.629671,4650.591048,4417.091437,2925.206227,3275.049531
GXM22_RS08960,1007.8005,1023.831321,1020.811238,947.2396298,800.7432256,751.4037125,521.3404795,513.1843995
GXM22_RS08965,627.424436,594.3529819,652.7171051,604.9254162,543.8773595,441.4323836,426.6274985,415.2128323
GXM22_RS08970,390.1795712,357.8986156,399.5668652,370.9255508,295.8039681,271.2249128,253.9648959,254.2595434
GXM22_RS08975,309.7908153,259.7780963,269.570796,286.1133725,148.8440349,148.0666616,181.0442823,272.9207943
GXM22_RS08980,0.980350681,2.412799656,0,1.021833473,4.396237317,4.151401726,1.676335947,2.332656361
GXM22_RS08985,80.38875587,59.51572484,46.52490896,69.48467619,78.50423781,80.26043338,93.87481302,99.13789535
GXM22_RS08990,32.35157248,20.91093035,31.47273253,28.61133725,28.88955951,31.82741324,55.31908625,22.16023543
GXM22_RS08995,43.13542998,53.88585898,57.47194636,42.91700588,36.42596634,31.82741324,42.74656664,40.82148632
GXM22_RS09000,28.43016976,30.56212897,17.78893578,20.43666947,16.32888146,15.22180633,17.60152744,39.65515814
GXM22_RS09005,81.36910655,82.83945485,71.15574311,58.24450798,57.77911903,40.13021669,75.43511761,82.80930082
GXM22_RS09010,0.980350681,0,0,0,1.884101707,2.767601151,0.838167973,1.166328181
GXM22_RS09015,32.35157248,20.1066638,23.26245448,29.63317073,21.98118659,22.14080921,24.30687123,32.65718906
GXM22_RS09020,174.5024213,194.6325056,165.5739407,138.9693524,121.2105432,119.0068495,145.0030594,115.4664899
GXM22_RS15070,11.76420818,16.08533104,8.210278051,11.24016821,8.792474635,19.37320806,14.24885555,9.330625445
GXM22_RS09025,10.78385749,10.45546518,21.8940748,15.3275021,7.53640683,12.45420518,7.543511761,8.164297264
GXM22_RS09030,53.91928747,48.25599312,39.68301058,61.3100084,48.98664439,35.97881496,40.23206272,38.48882996
GXM22_RS09035,329.3978289,309.6426225,328.411122,297.3535407,258.1219339,185.4292771,281.6244391,193.610478
GXM22_RS09040,5.882104088,6.434132416,6.841898376,8.174667787,3.140169512,5.535202302,2.51450392,6.997969084
GXM22_RS09045,1.960701363,6.434132416,2.73675935,2.043666947,3.140169512,1.383800575,3.352671894,1.166328181
GXM22_RS09050,29.41052044,32.97492863,57.47194636,32.69867115,26.3774239,35.97881496,39.39389475,39.65515814
GXM22_RS09055,22.54806567,22.51946345,23.26245448,15.3275021,10.04854244,9.686604028,18.43969542,15.16226635
GXM22_RS09060,3.921402725,0.804266552,1.368379675,6.13100084,5.02427122,6.919002877,5.867175814,3.498984542
GXM22_RS09065,5.882104088,5.629865864,10.9470374,10.21833473,7.53640683,13.83800575,9.219847708,8.164297264
GXM22_RS09070,1.960701363,6.434132416,12.31541708,3.06550042,5.652305122,8.302803453,4.190839867,5.831640903
GXM22_RS09075,5.882104088,4.825599312,6.841898376,5.109167367,4.396237317,6.919002877,0.838167973,0
GXM22_RS09080,5.882104088,2.412799656,9.578657726,4.087333893,4.396237317,8.302803453,5.029007841,6.997969084
GXM22_RS09085,20.58736431,12.06399828,17.78893578,18.39300252,16.95691537,13.83800575,15.9251915,15.16226635
GXM22_RS09090,2.941052044,7.238398968,5.473518701,3.06550042,3.140169512,6.919002877,5.867175814,3.498984542
GXM22_RS09095,23.52841635,33.77919518,45.15652928,37.80783851,25.1213561,22.14080921,25.98320718,23.32656361
GXM22_RS09100,23.52841635,12.06399828,25.99921383,19.41483599,20.72511878,17.98940748,15.9251915,18.66125089
GXM22_RS09105,31.3712218,23.32373001,39.68301058,21.45850294,21.98118659,27.67601151,42.74656664,17.49492271
GXM22_RS09110,49.99788475,30.56212897,39.68301058,34.74233809,42.70630537,42.89781784,41.90839867,24.49289179
GXM22_RS09115,111.7599777,69.97119002,129.9960691,109.3361816,91.69294976,83.02803453,111.4763405,58.31640903
GXM22_RS09120,30.39087112,31.36639553,39.68301058,28.61133725,34.54186464,23.52460978,34.36488691,26.82554815
GXM22_RS09125,61.76209292,34.58346173,50.63004798,41.89517241,45.84647488,45.66541899,43.58473462,41.9878145
GXM22_RS09130,31.3712218,33.77919518,39.68301058,24.52400336,32.02972903,30.44361266,31.01221502,22.16023543
GXM22_RS09135,23.52841635,12.06399828,28.73597318,29.63317073,16.95691537,12.45420518,21.79236731,18.66125089
GXM22_RS09140,16.66596158,8.04266552,24.63083415,16.34933557,13.18871195,5.535202302,16.76335947,13.99593817
GXM22_RS09145,27.44981908,31.36639553,35.57787155,24.52400336,41.45023756,30.44361266,36.87939083,24.49289179
GXM22_RS09150,14.70526022,4.825599312,15.05217643,10.21833473,8.792474635,11.0704046,10.89618365,12.82960999
GXM22_RS09155,20.58736431,5.629865864,13.68379675,15.3275021,13.18871195,13.83800575,20.11603136,11.66328181
GXM22_RS09160,16.66596158,11.25973173,9.578657726,14.30566863,18.84101707,9.686604028,24.30687123,12.82960999
GXM22_RS09165,4.901753407,2.412799656,4.105139026,1.021833473,1.256067805,2.767601151,5.029007841,1.166328181
GXM22_RS09170,37.25332589,22.51946345,32.8411122,29.63317073,37.05400025,20.75700863,41.0702307,19.82757907
GXM22_RS09175,10.78385749,11.25973173,5.473518701,7.152834313,11.93264415,8.302803453,12.5725196,6.997969084
GXM22_RS09180,8.823156132,2.412799656,4.105139026,5.109167367,4.396237317,4.151401726,10.89618365,9.330625445
GXM22_RS09185,0,2.412799656,1.368379675,0,1.256067805,1.383800575,0,4.665312722
GXM22_RS09190,34.31227385,20.1066638,49.26166831,33.72050462,30.14562732,31.82741324,26.82137515,19.82757907
GXM22_RS09195,9.803506813,3.217066208,8.210278051,7.152834313,10.67657634,6.919002877,9.219847708,8.164297264
GXM22_RS09200,13.72490954,7.238398968,16.4205561,13.28383515,11.30461024,12.45420518,15.08702352,8.164297264
GXM22_RS09205,3.921402725,2.412799656,5.473518701,2.043666947,4.396237317,5.535202302,4.190839867,0
GXM22_RS09210,2.941052044,0.804266552,5.473518701,1.021833473,3.140169512,1.383800575,3.352671894,1.166328181
GXM22_RS09215,32.35157248,17.69386414,53.36680733,27.58950378,27.63349171,17.98940748,37.7175588,13.99593817
GXM22_RS09220,38.23367657,40.2133276,49.26166831,36.78600504,37.68203415,30.44361266,54.48091827,37.32250178
GXM22_RS09225,37.25332589,27.34506277,41.05139026,33.72050462,28.26152561,33.21121381,55.31908625,36.1561736
GXM22_RS09230,26.4694684,20.1066638,36.94625123,30.6550042,31.40169512,20.75700863,74.59694963,37.32250178
GXM22_RS09235,24.50876703,23.32373001,38.31463091,27.58950378,30.77366122,33.21121381,52.80458233,40.82148632
GXM22_RS09240,81.36910655,65.14559071,91.68143824,87.87767871,78.50423781,84.41183511,196.1313058,110.8011772
GXM22_RS09245,211.7557472,170.504509,229.8877854,224.8033641,239.2809168,240.7813001,353.7068848,277.586107
GXM22_RS09250,284.3016976,284.7103594,337.9897798,332.0958788,397.5454603,366.7071525,547.3236866,383.7219714
GXM22_RS09255,10.78385749,11.25973173,13.68379675,12.26200168,13.81674585,16.60560691,17.60152744,12.82960999
GXM22_RS15075,47.0568327,25.73652966,16.4205561,41.89517241,31.40169512,33.21121381,56.99542219,43.15414268
GXM22_RS09260,77.44770382,61.9285245,73.89250246,75.61567703,75.3640683,77.49283223,77.94962153,79.31031628
GXM22_RS09265,136.2687447,123.857049,132.7328285,145.1003532,128.74695,150.8342627,145.0030594,139.9593817
GXM22_RS09270,614.6798772,630.5449767,659.5590034,563.0302438,1609.650892,1433.617396,771.1145355,614.6549512
GXM22_RS09275,241.1662676,184.9813069,184.7312562,176.7771909,471.0254268,506.4710106,267.3755835,236.7646207
GXM22_RS09280,223.5199553,251.7354308,242.2032025,244.2182001,449.6722742,375.009956,257.3175678,234.4319643
GXM22_RS09285,1407.783578,1290.847816,1431.32514,1393.780858,1533.030756,1246.804319,1043.519127,1021.703486
GXM22_RS09290,51.95858611,49.86452622,139.5747269,120.5763499,427.6910876,471.8759962,340.2961972,221.6023543
GXM22_RS09295,133.3276927,142.3551797,109.470374,123.6418503,43.33433927,35.97881496,42.74656664,51.31843995
GXM22_RS09300,203.9129417,205.0879707,184.7312562,174.7335239,99.22935659,113.4716472,120.6961882,86.30828537
GXM22_RS09305,3.921402725,4.02133276,6.841898376,4.087333893,13.18871195,11.0704046,7.543511761,9.330625445
GXM22_RS09310,66.66384633,55.49439208,54.73518701,72.55017661,82.90047513,80.26043338,133.2687078,86.30828537
GXM22_RS09315,81.36910655,96.51198623,93.04981791,85.83401176,99.22935659,88.56323683,132.4305398,117.7991462
GXM22_RS09320,189.2076815,202.6751711,221.6775074,147.1440202,205.3670861,134.2286558,323.5328377,258.9248561
GXM22_RS09325,114.7010297,84.44798796,83.47116019,73.57201008,91.69294976,73.3414305,211.2183293,143.4583662
GXM22_RS09330,481.3521845,447.1722029,402.3036245,344.3578805,329.7177988,217.2566904,718.3099532,522.5150249
GXM22_RS09335,18.62666295,13.67253138,10.9470374,9.19650126,46.47450878,24.90841036,59.50992611,29.15820452
GXM22_RS09355,674.4812688,658.694306,789.5550726,708.130597,710.3063437,559.0554325,382.2045959,424.5434577
GXM22_RS09360,451.9416641,547.7055219,649.9803457,597.7725819,579.675292,470.4921957,360.4122286,291.5820452
GXM22_RS09365,1133.285388,1141.254237,1256.172542,1140.366156,1364.089636,1167.927686,758.5420159,837.4236337
GXM22_RS09375,848.0033393,986.0307927,916.8143824,863.449285,1204.569025,1289.702136,2669.564995,1820.63829
GXM22_RS09380,38.23367657,31.36639553,41.05139026,29.63317073,43.96237317,45.66541899,56.99542219,47.81945541
GXM22_RS09385,66.66384633,76.40532244,62.94546506,68.46284271,97.97328878,112.0878466,94.712981,92.13992627
GXM22_RS09390,154.8954076,183.3727738,198.4150529,189.0391926,258.1219339,232.4784967,189.425962,185.4461807
GXM22_RS09395,81.36910655,78.81812209,75.26088214,99.11784691,70.96783098,65.03862705,108.1236686,113.1338335
GXM22_RS09400,13.72490954,16.88959759,19.15731545,9.19650126,10.04854244,13.83800575,15.08702352,6.997969084
GXM22_RS09405,65.68349565,50.66879277,41.05139026,50.06984019,45.21844098,47.04921957,51.12824638,40.82148632
GXM22_RS09410,165.6792651,158.4405107,203.8885716,201.3011942,836.5411581,738.9495073,150.0320672,134.1277408
GXM22_RS09415,130.3866406,174.5258418,154.6269033,129.7728511,311.5048156,329.344537,248.0977201,181.9471962
GXM22_RS09420,161.7578624,170.504509,158.7320423,125.6855172,313.3889173,300.2847249,233.0106966,221.6023543
GXM22_RS09425,780.3591423,876.6505416,897.6570669,767.3969385,1191.380313,931.2977873,925.3374427,802.4337883
GXM22_RS09430,1882.273308,1898.069063,2030.675438,1866.889756,3214.277513,2867.234792,2413.923763,2359.481909
GXM22_RS09435,415.6686889,386.8522115,357.1470952,365.8163834,583.4434954,698.8192906,490.3282645,507.3527586
GXM22_RS09440,237.2448649,205.8922373,207.9937106,267.72037,337.8822395,339.031141,290.8442868,237.9309488
GXM22_RS09445,364.6904535,386.0479449,446.0917741,405.6678889,577.7911903,596.418048,507.9297919,477.0282259
GXM22_RS09450,400.9634287,407.7631418,514.5107579,502.7420689,605.424682,546.6012273,783.6870551,527.1803376
GXM22_RS09455,269.5964374,243.6927652,336.6214001,321.8775441,493.6346473,464.9569934,490.3282645,426.8761141
GXM22_RS09460,295.0855551,290.3402253,432.4079774,398.5150546,623.0096312,520.3090164,552.3526945,512.0180713
GXM22_RS09465,616.6405786,663.5199054,897.6570669,879.7986205,1262.976178,1329.832353,1445.001586,1214.147636
GXM22_RS09470,105.8778736,103.7503852,127.2593098,102.1833473,145.0758315,110.704046,194.4549698,109.634849
GXM22_RS09475,111.7599777,134.3125142,153.2585236,148.1658536,151.3561705,109.3202455,130.7542039,134.1277408
GXM22_RS09480,33.33192317,41.8218607,39.68301058,39.85150546,959.0077691,1458.525807,363.7649005,349.8984542
GXM22_RS09485,203.9129417,185.7855735,217.5723684,189.0391926,245.5612559,210.3376875,310.1221502,191.2778216
GXM22_RS09490,343.1227385,298.3828908,327.0427424,284.0697056,412.6182739,361.1719502,347.001541,291.5820452
GXM22_RS09495,143.1311995,106.1631849,106.7336147,110.3580151,124.3507127,110.704046,134.1068757,104.9695363
GXM22_RS09500,108.8189256,137.5295804,194.3099139,200.2793608,409.4781044,476.027398,239.7160404,248.4279025
GXM22_RS09505,49.01753407,51.47305932,69.78736343,69.48467619,190.9223063,203.4186846,125.725196,122.464459
GXM22_RS09510,163.7185638,165.6789097,261.360518,271.8077039,630.5460381,683.5974843,378.013756,363.8943924
GXM22_RS09515,106.8582243,136.7253138,175.1525984,201.3011942,372.4241042,433.1295801,272.4045914,275.2534506
GXM22_RS09520,70.58524906,98.92478589,82.10278051,124.6636837,224.2081032,242.1651007,162.6045868,164.4522735
GXM22_RS09525,29.41052044,38.60479449,60.20870571,81.74667787,130.0030178,121.7744506,81.30229342,106.1358644
GXM22_RS09530,133.3276927,140.7466466,150.5217643,196.1920269,388.7529856,397.1507652,253.126728,255.4258716
GXM22_RS09535,35.29262453,36.99626139,35.57787155,85.83401176,126.2348144,138.3800575,109.8000045,95.63891081
GXM22_RS09540,83.32980791,123.857049,110.8387537,150.2095206,284.4993578,318.2741324,211.2183293,220.4360261
GXM22_RS09545,4048.848314,3765.575996,4332.290052,4498.11095,3180.991716,3132.924503,3234.490209,3560.799935
GXM22_RS09550,9731.941214,9237.805616,11327.44695,10932.59633,8114.19802,7352.132458,8174.652245,8192.289141
GXM22_RS09555,2793.999442,2931.551582,3763.044107,3526.347316,2785.330357,2367.682785,2543.001631,2483.112697
GXM22_RS09560,2226.376397,2442.557518,2839.387826,2732.382708,2038.598047,1678.550098,2052.673367,1933.772123
GXM22_RS09565,39.21402725,38.60479449,36.94625123,41.89517241,42.07827147,35.97881496,51.12824638,47.81945541
GXM22_RS09570,160.7775117,190.6111728,229.8877854,205.3885281,273.8227815,300.2847249,228.8198567,236.7646207
GXM22_RS09575,196.0701363,152.0063783,145.0482456,129.7728511,93.57705147,95.48223971,63.70076598,90.97359809
GXM22_RS09580,366.6511548,316.0767549,320.200844,337.2050462,164.5448824,170.2074708,150.0320672,177.2818835
GXM22_RS09585,441.1578066,450.3892691,379.04117,396.4713876,206.6231539,195.1158811,181.8824502,172.6165707
GXM22_RS09590,2405.780572,2365.347929,2264.668362,2331.823986,1776.079876,1710.377511,1496.968001,1292.291624
GXM22_RS09595,65.68349565,65.14559071,43.78814961,47.00433977,37.05400025,41.51401726,67.89160585,59.48273721
GXM22_RS09600,117.6420818,131.8997145,149.1533846,112.4016821,87.92474635,85.79563568,152.5465712,107.3021926
GXM22_RS09605,73.5263011,82.83945485,38.31463091,74.59384355,93.57705147,83.02803453,114.8290124,144.6246944
GXM22_RS09610,1010.741552,1010.158789,778.6080352,873.6676197,216.0436624,159.1370662,240.5542084,305.5779833
GXM22_RS09615,208.8146951,205.0879707,139.5747269,171.6680235,40.19416976,44.28161842,46.93740651,60.64906539
GXM22_RS09620,234.3038128,249.3226311,203.8885716,216.6286963,64.05945805,55.35202302,72.92061369,83.975629
GXM22_RS09625,129.4062899,129.4869149,119.0490317,95.03051302,62.17535634,55.35202302,61.18626206,60.64906539
GXM22_RS09630,136.2687447,119.0314497,87.57629921,95.03051302,54.01091561,66.42242762,45.26107056,60.64906539
GXM22_RS09635,61.76209292,73.18825623,90.31305856,66.41917577,51.49878,38.74641611,44.42290259,40.82148632
GXM22_RS09640,426.4525464,429.4783387,431.0395977,416.9080571,381.2165788,325.1931352,348.6778769,288.0830606
GXM22_RS09645,108.8189256,104.5546518,101.260096,122.6200168,142.5636959,167.4398696,109.8000045,144.6246944
GXM22_RS09650,342.1423878,256.5610301,199.7834326,267.72037,276.962951,401.3021669,296.7114626,338.2351724
GXM22_RS09655,302.9283605,353.0730163,231.2561651,244.2182001,597.2602412,524.4604181,187.749626,247.2615743
GXM22_RS09660,179.4041747,185.7855735,206.625331,209.475862,242.4210864,276.7601151,174.3389385,185.4461807
GXM22_RS09665,76.46735314,95.70771968,79.36602116,98.09601344,192.1783742,170.2074708,114.8290124,106.1358644
GXM22_RS09670,59.80139156,66.75412381,80.73440084,87.87767871,166.4289842,110.704046,99.74198884,109.634849
GXM22_RS09675,3.921402725,6.434132416,0,5.109167367,11.93264415,19.37320806,15.08702352,9.330625445
GXM22_RS09680,65.68349565,68.36265692,53.36680733,54.15717409,163.9168485,149.4504622,104.7709967,120.1318026
GXM22_RS09685,3245.941106,3595.875754,3160.95705,3065.50042,3734.917618,3581.275889,3490.969609,2998.629752
GXM22_RS09690,166.6596158,164.0703766,165.5739407,162.4715223,335.3701039,294.7495226,248.0977201,215.7707134
GXM22_RS09700,87.25121064,92.49065347,116.3122724,81.74667787,105.5096956,124.5420518,103.0946607,101.4705517
GXM22_RS09705,194.1094349,241.2799656,253.1502399,231.9561984,261.8901373,238.013699,233.0106966,222.7686825
GXM22_RS09710,249.0090731,278.276227,302.4119082,247.2837005,279.4750866,264.3059099,317.6656619,284.5840761
GXM22_RS09715,343.1227385,337.7919518,348.9368172,317.7902102,366.1437651,323.8093347,287.4916149,293.9147015
GXM22_RS09720,68.62454769,71.57972312,49.26166831,63.35367535,60.29125464,70.57382935,74.59694963,73.47867538
GXM22_RS09725,90.19226268,70.77545657,76.62926181,57.22267451,60.29125464,94.09843913,77.11145355,80.47664446
GXM22_RS09730,137.2490954,115.0101169,247.6767212,252.3928679,3051.616732,2925.354417,2155.768028,1736.662661
