,Untreated_1,Untreated_2,Untreated_3,SH9051_3,SH9051_2,SH9051_1,SH1009_1,SH1009_2,SH1009_3
DEM1,482.649884,464.3412886,476.8755431,476.5540043,545.6377492,473.7158387,426.6746505,495.4117568,475.7431805
CIT1,5769.097285,6924.170763,5931.348968,7989.863336,6856.847715,8058.241161,4017.943895,4085.701239,4085.682434
CAALFM_CR03510WA,155.9482243,168.4299516,156.3526371,188.8602111,167.1015607,127.8119822,126.5837838,148.4307598,153.1893041
CAALFM_CR03520CA,2464.574152,2433.735539,2427.933093,2316.2286,2232.56779,2512.621269,2246.862162,1932.491386,2223.623626
CAALFM_CR03530WA,5509.512582,5812.378559,5609.709257,5834.116989,5786.033632,5805.301381,5865.412394,5544.949099,5787.891534
CAALFM_CR03540WA,698.8059671,640.4973848,664.4987076,764.2477974,782.0807738,753.6849425,1009.396552,992.7511858,965.7586563
NCS2,2135.898464,1669.619841,1896.334127,2607.836594,2802.077191,2637.390108,2689.905405,3126.684317,2986.715687
CAALFM_CR03560WA,380.987434,354.6300357,438.9041884,407.0769318,389.9036416,345.9038565,445.2257222,477.0988709,459.5679123
YVH1,1234.754611,1012.897553,1158.126319,1577.423111,1701.70773,1498.240458,1767.808015,1684.785508,1683.179372
CAALFM_CR03580CA,6.909098544,7.726144569,7.817631854,14.67825475,17.05117966,8.115046487,7.638676607,3.855344411,1.902972722
CAALFM_CR03590CA,66.12994321,57.94608427,56.95703208,75.34837439,64.79448271,58.83408703,76.38676607,105.0581352,92.29417701
CAALFM_CR03600CA,2018.443789,2300.073238,1997.963341,1950.250781,1948.381463,1829.942983,1731.797111,1942.129747,1529.990068
VTC3,4005.303128,3729.409984,4019.379577,3356.427587,3377.270318,3215.58717,4089.965703,3582.578794,4099.003243
CAALFM_CR03620CA,378.0263918,353.0848068,373.0127199,387.5059254,354.664537,395.6085162,361.2002795,305.5360446,365.3707626
IFF3,864.6243321,873.0543363,945.9334543,581.2588882,620.6629397,624.8585795,603.4554519,595.6507115,540.444253
CAALFM_CR03640CA,1179.481823,1216.095155,1232.952224,1302.450472,1084.455026,1265.947252,1139.254054,1049.617516,1141.783633
SGD1,2608.678208,2064.425829,2563.066444,3087.326249,3309.0656,3299.780778,4562.472413,4133.893045,4424.411578
CAALFM_CR03660CA,243.7924772,214.0142046,240.1129784,542.1168755,577.4666179,512.2623095,539.0723205,680.4682885,700.2939616
CAALFM_CR03670WA,3.948056311,3.863072285,5.584022753,1.957100634,1.136745311,1.014380811,1.091239515,2.891508308,4.757431805
SMC1,1133.092161,995.1274205,1189.396846,1072.491147,1171.984415,977.8631017,1357.501957,1179.73539,1445.307782
CAALFM_CR03690WA,339.5328428,441.9354694,337.2749743,398.2699789,320.5621776,336.7744292,300.0908667,286.2593225,284.4944219
CAALFM_CR03700CA,562.5980243,515.3338428,600.8408482,626.2722027,616.1159584,632.973626,902.4550791,690.1066496,827.793134
CAALFM_CR03710CA,384.9354903,518.4243006,371.8959153,706.5133287,619.5261944,619.7866754,200.7880708,268.9102727,201.7151085
RPS30,37015.00195,37573.78627,35784.65141,33486.97039,33568.08903,27281.77191,30400.84165,35835.4263,31828.17026
TAL1,20120.28198,21834.85717,19544.07963,21781.5515,19624.77105,20115.17148,17876.68574,18020.84361,17288.50718
CAALFM_CR03730CA,226.0262238,274.2781322,310.4716651,218.2167206,147.7768904,204.9049238,121.1275862,138.7923988,155.0922768
CAALFM_CR03740CA,1285.092329,1422.383215,1254.17151,1461.954173,1366.367864,1285.220487,1054.137372,1299.251066,1108.48161
PRP42,513.2473204,457.3877585,523.7813342,600.8298945,587.6973257,579.211443,622.0065237,628.421139,659.3800481
CAALFM_CR03760WA,1776.62534,1562.226432,1660.688367,2083.333624,2022.269908,1837.043648,2039.526654,2265.978678,2039.035271
CAALFM_CR03780CA,203.3249,203.1976022,186.5063599,163.4179029,187.5629763,143.0276943,177.872041,207.2247621,199.8121358
KRE1,346.4419413,379.3536983,417.6849019,854.2744265,879.8408705,673.5488584,611.0941285,801.9116375,747.8682797
PPH3,300.0522796,357.7204935,320.522906,166.3535539,196.6569388,135.9270287,204.0617893,285.2954864,240.7260493
PRP13,291.1691529,295.911337,295.9532059,331.7285574,331.9296307,368.2202343,314.2769804,241.9228618,317.7964446
ULP2,275.3769277,293.5934936,298.186815,364.9992682,352.3910463,381.4071849,372.1126747,356.619358,416.7510261
MCM2,945.5594865,879.235252,1014.058532,689.8779733,884.3878518,725.2822798,1293.118826,1288.648869,1420.569137
CAALFM_CR03840CA,306.9613782,265.0067587,293.7195968,634.1006053,600.2015241,566.0244925,582.7219011,603.3614003,567.0858711
HGT3,124.3637738,157.6133492,148.5350052,80.24112598,89.80287955,105.4956043,61.10941285,68.43236329,55.18620893
CAALFM_CR03860CA,807.3775156,984.3108181,782.8799899,793.6043069,852.5589831,803.3896022,701.6670083,773.9603905,745.965307
CAALFM_CR03870WA,811.3255719,916.3207459,828.6689765,881.6738354,757.072377,783.101986,642.7400745,804.8031458,627.9809982
IFF9,1094.598612,1066.207951,1122.388573,618.4438002,775.2603019,794.2601749,786.7836905,739.2622908,810.6663795
CAALFM_CR04140WA,4785.044249,4368.362139,4582.249071,4374.119916,4578.810112,4554.569841,5675.536719,5405.192864,5797.406397
SRV2,4314.238534,4545.29085,4399.093125,3776.225672,3746.712544,4082.882764,3902.272506,3328.126063,3721.263158
WOR3,176.6755199,172.2930239,161.9366598,162.4393526,161.4178341,142.0133135,235.7077353,232.2845008,254.0468584
HST7,941.6114302,976.5846735,974.9703726,1086.190852,1229.958426,1159.437267,1056.319851,1212.505817,1187.454978
CAALFM_CR03910CA,842.9100224,880.7804809,926.947777,1035.306235,1103.779697,1057.999186,1156.713886,1113.230699,1339.692796
TPO4,1592.053707,1495.008974,1505.452534,2590.222689,2586.095582,2369.593574,2513.124604,2553.201836,2781.194633
CAALFM_CR03930CA,780.7281355,780.3406015,689.0684077,686.9423224,697.9616208,642.1030533,736.5866728,762.3943573,765.9465206
CAALFM_CR03940WA,2401.405251,1929.990913,2114.111014,2949.350655,2957.811299,2883.884645,3354.47027,3348.366621,3089.476214
CAALFM_CR03950WA,967.2737962,861.4651195,806.3328855,1107.718959,1161.753708,972.7911976,1155.622647,1266.480639,1289.264019
CAALFM_CR03960CA,283.2730403,326.8159153,290.3691831,416.8624349,426.2794915,375.3209,326.2806151,407.7026715,392.9638671
SEC22,834.0268957,906.276758,821.9681492,868.9526813,790.037991,727.3110414,781.3274929,879.0185257,750.7227388
CAALFM_CR03980WA,671.1695729,614.2284932,559.5190798,926.68715,953.7293157,870.3387357,822.7945945,1073.713418,967.6616291
GCD1,4948.888586,4538.33732,4872.618254,4185.259705,4323.042417,4402.412719,5523.854426,4747.856642,5092.355004
RPT4,5228.21357,5266.912753,5121.665669,4997.456468,4714.082804,5238.262507,5425.64287,4856.770122,4802.151664
MRPL40,3318.34133,3183.944177,3140.454396,3387.741197,3381.8173,3043.142433,3424.309599,4237.023508,3814.508821
CAALFM_CR04020CA,845.8710647,851.4211315,810.8001037,710.42753,721.8332723,683.6926665,704.9407268,834.682065,691.7305844
NIP100,438.2342505,395.5786019,408.7504655,515.6960169,551.3214757,555.8806844,576.174464,453.9668044,584.2126256
SPT14,405.662786,426.4831802,350.6766289,448.1760451,381.9464244,399.6660395,384.1163094,398.0643104,433.8777806
MEX67,3024.211134,2847.084274,2979.634541,3382.848445,3498.902067,3161.824987,3859.714165,4144.495242,4001.000148
DAP1,2264.210294,2794.546491,2157.666392,1874.902407,1761.955232,1648.368818,957.0170548,1099.736993,991.4487881
NAT5,1574.287454,1688.935203,1490.934075,1633.200479,1528.922443,1352.169621,1205.819664,1512.258845,1223.61146
CAALFM_CR04080CA,3699.328764,3831.395092,3739.061635,3299.671668,3259.048806,3140.52299,3537.798508,3596.072499,3666.076949
ADE17,24625.01423,24650.26425,24990.73543,25631.16845,25680.21332,25742.95622,23111.36169,23672.77852,25123.99736
RPL15A,82311.052,81783.55811,84925.16844,73092.81591,74554.57795,69903.01044,82298.01052,83066.28684,76876.29202
CAALFM_CR04110WA,1853.612438,1454.833022,1869.530818,2517.809965,2666.804499,2370.607955,3178.780708,3275.115077,3167.498096
CAALFM_CR04120CA,1382.806723,1461.013938,1600.380921,885.5880367,958.276297,887.5832095,1376.053029,1113.230699,1273.088751
EAF7,2279.015506,2140.142046,2276.047674,1996.242646,2102.978825,2209.321406,3077.295433,2492.480162,2563.304256
CAALFM_CR04150WA,220.1041393,208.6059034,174.2215099,219.195271,237.5797699,218.0918743,240.0726933,265.0549283,287.348881
CAALFM_CR04160CA,3099.224204,2735.827792,2932.72875,3472.875074,3630.764523,3450.923519,4244.921714,4220.638294,4373.031315
CAALFM_CR04170WA,13949.46996,12512.49113,14243.72524,12118.36712,12533.7538,12851.19049,15585.08276,15312.46416,16142.9176
CAALFM_CR04180CA,2351.067533,2196.542901,2410.06422,2021.684954,2006.355473,2393.938714,2943.072973,2195.618642,2673.676674
YDJ1,13208.22239,12485.44962,13302.259,11716.18294,12268.89214,12158.3684,16321.66943,14739.94552,16631.98159
QDR1,13887.28807,14711.35187,13575.87612,13956.08462,12937.29838,13441.56012,5993.087418,7646.111803,4497.676028
CAALFM_CR04220CA,215.169069,266.5519876,422.1521201,179.074708,151.1871263,225.19254,106.9414725,115.6603323,95.14863609
CAALFM_CR04230WA,1150.858415,1245.454505,1120.154964,931.5799016,1037.848469,969.7480552,863.1704565,925.2826586,888.6882611
CAALFM_CR04240CA,9959.959059,8921.379134,10422.02007,9273.721352,9467.951693,10117.43421,14099.90578,12297.58483,13561.5351
SNP3,998.8582467,1040.711673,1015.175336,1080.31955,1015.113563,863.23807,726.7655171,1214.433489,880.1248839
CAALFM_CR04270CA,130.2858583,129.7992288,120.6148915,228.0022238,203.4774106,138.9701711,178.9632805,243.850534,180.7824086
SCR1,2442.859843,216.3320479,9891.537904,193.7529627,2367.840482,6754.76182,12977.02031,3294.391799,209.3269994
CAALFM_CR04280CA,593.1954607,624.2724812,609.7752846,474.5969036,487.6637383,414.8817516,624.1890027,551.3142508,609.9027574
HAP31,343.4808991,380.1263128,321.6397106,447.1974948,387.630151,418.9392749,321.915657,408.6665076,327.3113082
CAALFM_CR04300WA,9010.451516,8727.452905,9573.248607,7248.122196,7459.322729,7884.782043,10500.99785,8963.675755,9570.049818
CAALFM_CR04310CA,861.6632899,907.8219869,829.7857811,822.9608164,883.2511065,833.8210265,883.9040073,1127.68824,902.0090702
CAALFM_CR04330WA,472.7797433,483.65665,406.5168564,588.1087404,593.3810522,555.8806844,559.8058713,602.3975642,605.1453256
PIM1,3752.627524,3453.586622,3882.012618,4222.444617,3717.157166,4653.97916,4661.775209,3959.43871,4429.16901
CAALFM_CR04350CA,409.6108423,417.9844212,406.5168564,439.3690922,442.1939259,504.147263,290.269711,350.8363414,295.9122583
NHP2,8694.607011,8243.796255,8105.767428,8041.726503,8169.788548,7499.317335,7872.201863,9152.587632,7997.242864
CAALFM_CR04370WA,420.4679971,379.3536983,381.9471563,514.7174666,442.1939259,442.2700335,445.2257222,531.0736926,464.3253441
SEC26,6411.643449,6255.859258,6622.650985,5081.611795,5124.447861,5820.517093,6647.831127,5307.845418,6045.744337
CAALFM_CR04390CA,656.3643617,618.0915655,642.1626166,887.5451373,893.4818143,827.7347417,889.3602049,878.0546896,919.1358247
CAALFM_CR04400WA,42.44160534,52.53778307,35.73774562,73.39127376,71.61495458,41.58961325,51.28825722,65.54085499,78.97336796
CAALFM_CR04410WA,81.92216846,74.17098786,88.22755949,71.43417312,92.07637017,122.7400781,111.3064306,88.67292145,113.226877
RBR2,97.7143937,100.4398794,107.2132369,165.3750035,125.0419842,157.2290257,87.29916122,81.92606873,104.6634997
RBR1,3.948056311,8.498759026,5.584022753,7.828402534,6.820471865,1.014380811,8.729916122,9.638361027,8.563377248
CAALFM_CR04450CA,2773.509559,2650.840202,2913.743072,2277.086587,2439.455437,2382.780525,3340.284156,3058.251954,3344.474559
CAALFM_CR04460CA,262.5457447,288.9578069,226.7113238,235.8306263,202.3406653,197.8042581,159.3209692,180.2373512,175.0734904
GPI2,138.1819709,167.6573371,155.2358325,136.9970443,97.76009673,97.38055784,78.5692451,117.5880045,115.1298497
LAP3,243.7924772,234.1021804,263.5658739,294.5436454,247.8104777,303.2998624,159.3209692,123.3710211,146.5288996
CAALFM_CR04490CA,288.2081107,338.4051321,249.0474148,245.6161295,212.5713731,219.1062551,134.2224604,150.358432,135.1110633
CAALFM_CR04500CA,583.32532,573.279927,566.2199071,482.4253062,480.8432665,453.4282225,706.0319663,824.0798678,787.8307069
HXK2,46674.90872,49118.9641,46094.99102,39985.52304,36071.2022,41207.19168,30637.64063,28208.59122,25460.82353
MIM1,988.0010919,1196.779794,939.232627,1034.327685,938.9516267,792.2314133,638.3751164,944.5593807,684.1186935
FUM11,3503.899976,3365.508574,3395.085834,3753.719015,3633.038013,3687.274247,2986.722553,2802.835387,2709.833156
RPR2,736.312502,771.8418425,731.5069806,830.7892189,807.0891706,611.671629,626.3714817,691.0704857,743.1108479
PRE6,4954.81067,4716.038645,4425.896434,4248.865475,3911.540614,4314.161589,3997.210344,4020.160385,3768.837476
CAALFM_CR04560CA,1341.352132,1294.129215,1406.056929,1242.758902,1353.863665,1218.271354,1481.903262,1429.36894,1449.113728
CDC10,4071.433071,4052.362826,4132.176837,3558.987502,3623.944051,3288.622589,4322.39972,4284.251477,4370.176856
CAALFM_CR04580WA,4349.771041,4255.560429,4183.549846,4454.361042,4468.545817,3846.532035,4036.494967,5244.232235,4083.779461
PDX3,6674.189194,7317.431521,6589.146848,7249.100747,7050.094417,6890.688848,4743.618173,4852.914777,4243.62917
CAALFM_CR04600WA,2144.781591,1880.543588,2031.467477,2761.468994,2838.453041,2575.512879,2117.00466,2398.98806,2219.81768
CAALFM_CR04610CA,46.38966166,30.90457828,50.25620477,39.14201267,54.56377492,58.83408703,75.29552655,77.10688822,91.34269065
CAALFM_CR04620CA,0,0,2.233609101,0,0,3.043142433,1.091239515,0,0
DIT2,76.00008399,64.89961438,67.00827303,56.75591837,55.70052023,55.7909446,51.28825722,41.44495242,56.1376953
DIT1,38.49354903,38.63072285,45.78898657,31.31361014,28.41863277,32.46018595,22.91602982,20.24055816,39.96242716
CAALFM_CR04650WA,2465.561166,2436.825997,2287.21572,2488.453456,2291.678547,1784.295846,1879.114445,2529.105934,2200.787953
UGP1,5179.84988,5496.379246,5324.924097,3147.017819,3108.998425,3413.391429,3334.827959,2801.871551,2962.928528
CAALFM_CR04680CA,143.1170413,166.8847227,150.7686143,123.2973399,147.7768904,101.4380811,120.0363467,134.9370544,132.2566042
tS(GCU)2,10.85715486,12.36183131,2.233609101,18.59245602,21.5981609,7.100665676,8.729916122,14.45754154,5.708918166
tS(GCU)1,3.948056311,3.090457828,4.467218202,6.849852217,12.50419842,8.115046487,5.456197576,4.819180514,4.757431805
CAALFM_CR04710WA,298.0782515,274.2781322,273.6171149,444.2618438,493.3474649,519.3629752,491.0577818,553.241923,472.8887214
CAALFM_CR04720CA,1775.638326,1634.852191,1844.961118,1464.889824,1475.495413,1677.785861,1892.209319,1662.617277,1765.958686
CAALFM_CR04730WA,2066.807479,2065.198443,2037.0515,3095.154652,3054.43465,2907.215404,2367.989748,2309.351302,2115.15418
ADE6,12970.352,12127.72913,13412.82265,11091.86784,11162.83895,12666.57319,13519.36635,12914.43994,12860.28965
CAALFM_CR04750WA,1802.287706,1493.463745,1702.010135,2190.974159,2470.14756,2234.680926,2252.318359,2755.607418,2234.089975
CAALFM_CR04760CA,375.0653496,414.1213489,406.5168564,284.7581422,297.8272714,271.8540573,280.4485554,292.0423391,315.8934718
CAALFM_CR04770CA,844.8840506,1014.442782,807.44969,430.5621394,402.40784,408.7954668,517.2475302,603.3614003,518.5600667
RPB8,2612.626264,2514.860057,2559.71603,2389.619874,2674.761716,2405.096903,2805.576794,3045.722085,2629.908302
MVB12,372.1043073,347.6765056,330.574147,501.9963125,488.8004836,470.6726962,419.0359738,489.6287402,462.4223714
MNT4,87.84425292,81.89713243,96.04519135,79.26257566,75.02519051,94.33741541,150.5910531,121.4433489,124.6447133
RPS3,54623.33309,53236.22654,54913.27975,48231.76656,50397.60335,49177.18171,57892.43876,52643.7641,53793.2329
CAALFM_CR04820WA,66.12994321,67.21745775,45.78898657,419.7980859,344.4338292,367.2058535,73.11304752,103.130463,63.74958618
CAALFM_CR04830CA,219.1171253,212.4689757,225.5945192,140.9112456,135.272692,176.5022611,174.5983224,156.1414486,153.1893041
MSS11,511.2732923,519.196915,515.9637024,425.6693878,472.8860493,462.5576498,573.991985,577.3378255,663.1859936
CAALFM_CR04850CA,74.02605583,57.17346981,83.76034129,61.64866996,40.92283119,93.3230346,74.20428703,43.37262462,74.21593615
CAALFM_CR04860CA,93.76633739,72.62575895,97.1619959,46.97041521,62.52099209,91.29427298,80.75172413,51.08331344,102.760527
CAALFM_CR04870CA,175.6885058,233.329566,188.739969,407.0769318,345.5705745,421.9824173,194.2406337,182.1650234,244.5319948
CAALFM_CR04880WA,670.1825588,678.3554932,729.2733715,701.6205771,699.0983661,833.8210265,699.4845293,547.4589064,643.20478
PEX14,1516.053623,1578.451335,1581.395244,1368.013343,1233.368662,1501.2836,1553.92507,1489.126779,1459.580078
LYS5,92.77932331,54.85562644,118.3812824,74.36982408,48.88004836,56.80532541,81.84296364,37.58960801,70.40999071
PGA39,0,0.772614457,4.467218202,5.871301901,3.410235932,1.014380811,4.364958061,3.855344411,0
CDC43,265.5067869,290.5030358,284.7851604,277.90829,296.6905261,316.486813,356.8353215,366.257719,325.4083354
CAALFM_CR04920WA,980.1049792,1082.432854,952.6342816,1312.235975,1337.949231,1287.249249,970.111929,1231.782539,1038.07162
CAALFM_CR05030WA,1331.481991,1257.816336,1473.065202,1237.866151,1345.906448,1502.297981,1677.235135,1287.685033,1579.467359
CAALFM_CR04940WA,39.48056311,33.9950361,87.11075494,31.31361014,56.83726554,61.87722946,79.66048461,69.3961994,24.73864538
MED5,530.0265598,457.3877585,591.9064118,449.1545954,496.7577008,611.671629,775.8712953,508.9054622,583.2611393
CRG1,992.9361623,1176.691818,1198.331283,691.835074,559.2786929,1012.352049,303.3645852,213.9716148,249.2894266
CAALFM_CR04970CA,8.8831267,9.271373483,8.934436404,2.93565095,2.273490622,7.100665676,0,3.855344411,0.951486361
CAALFM_CR04980CA,0,0,0,0,1.136745311,1.014380811,0,0,0
CAALFM_CR04990CA,0.987014078,0.772614457,3.350413652,1.957100634,4.546981243,1.014380811,2.18247903,3.855344411,0
CAALFM_CR05010WA,214.1820549,200.8797588,222.2441056,322.9216045,378.5361885,359.090807,422.3096924,349.8725053,383.4490035
LYP1,95.74036555,87.30543363,84.87714584,89.04807883,87.52938893,112.59627,65.47437091,55.90249396,74.21593615
GLN1,39477.60207,39373.97795,39160.75157,41286.01642,39962.2814,38729.05936,36878.43942,45886.30918,40580.89329
VMA13,1863.482579,1901.404178,2049.33635,1696.806249,1708.528202,1823.856698,1767.808015,1637.557539,1737.414095
CAALFM_CR05100WA,289.1951248,251.0996985,298.186815,332.7071077,367.1687354,347.9326181,429.948369,342.1618165,418.6539988
CAALFM_CR05120WA,1498.28737,1384.525107,1580.278439,1672.342491,1558.477821,1770.094515,1630.311836,1469.850057,1559.486146
CAALFM_CR05130CA,937.6633739,893.9149266,914.6629269,859.1671781,937.8148814,858.166166,997.3929169,1023.593941,1046.634997
CAALFM_CR05140WA,404.6757719,391.7155297,374.1295244,436.4334413,411.5018025,358.0764262,503.0614165,431.798574,463.3738578
CAALFM_CR05150WA,1009.715402,934.0908784,903.4948814,1277.986714,1262.92404,894.6838752,1060.684809,1505.511992,1230.271865
CAALFM_CR05160CA,609.9747001,586.4143728,543.8838161,768.1619987,749.1151598,552.8375419,624.1890027,909.861281,782.1217887
FDH1,30.59743641,76.48883123,50.25620477,32.29216045,34.10235932,23.33075865,5.456197576,8.674524925,6.660404527
SDH2,5284.473372,5485.562644,5933.582577,4390.755271,4188.90647,4694.554393,4005.94026,3187.405992,3259.792273
CAALFM_CR05200CA,2764.626432,3008.560695,2731.703931,2250.665729,2345.105576,2038.90543,2422.551724,2872.231586,2625.15087
CAALFM_CR05210WA,1338.391089,1397.659553,1346.866288,685.9637721,754.7988863,716.1528525,1517.914166,1519.969534,1326.371987
GUT1,1129.144105,1042.256902,993.95605,1254.501506,1268.607767,1206.098784,1214.54958,1323.346969,1400.587923
FGR14,1137.040218,1162.012143,1174.878387,1256.458607,1224.2747,1100.60318,1236.374371,1307.925591,1272.137265
FGR13,63.16890098,47.12948187,81.52673219,94.91938073,102.307078,94.33741541,110.215191,81.92606873,82.7793134
KCS1,581.3512918,550.8741078,503.6788523,583.2159888,655.9020443,560.9525884,711.4881639,744.0814713,717.4207161
MNT3,595.1694889,631.2260113,639.9290075,520.5887685,513.8088805,515.3054519,482.3278657,516.6161511,542.3472257
MNN21,1675.949904,1794.783383,1685.258067,1627.329177,1631.229521,1700.102239,1180.721155,1073.713418,1128.462824
CAALFM_CR05310WA,1119.273964,1168.965673,1208.382524,1251.565855,1257.240314,1244.645255,1084.692078,1058.292041,1164.619306
CAALFM_CR05330WA,449.0914054,510.698156,440.0209929,879.7167348,805.9524253,559.9382076,402.6673811,681.4321246,527.123444
IFE2,4464.264674,5195.059608,4183.549846,6028.848502,4889.141582,5696.762634,1519.005405,1440.934974,1387.267114
CAALFM_CR05350WA,7.896112622,12.36183131,27.92011376,6.849852217,13.64094373,17.24447378,43.64958061,29.87891918,5.708918166
CAALFM_CR05360CA,341.5068709,373.1727827,348.4430198,291.6079944,309.1947245,332.716906,343.7404473,331.5596193,333.9717127
CAALFM_CR05370WA,315.8445049,214.786819,615.3593074,120.361689,193.2467028,351.9901414,666.7473438,291.078503,103.7120133
YCP4,5009.096445,5552.007487,5090.395141,11002.81976,9220.141216,9577.783616,3823.703261,4094.375764,3954.377316
PST3,13032.53388,14605.50369,12340.69028,31903.67598,26144.0054,27152.94555,9817.881918,11866.7501,9931.614635
tR(ACG)2,0.987014078,2.317843371,18.98567736,0.978550317,5.683726554,13.18695054,41.46710158,18.31288595,1.902972722
tR(ACG)1,0.987014078,2.317843371,16.75206826,0.978550317,4.546981243,10.14380811,37.10214352,9.638361027,0.951486361
CSP1,59.22084467,57.94608427,53.60661843,45.01331457,47.74330305,40.57523243,56.74445479,68.43236329,78.0218816
